Metric Category,Metric Name,Value
Broker,CPU Min (%),2.38663
Broker,CPU Max (%),17.46175
Broker,CPU Avg (%),7.25428
Broker,CPU Variance,14.67713
Broker,Memory Min (MB),40.18575
Broker,Memory Max (MB),40.29318
Broker,Memory Avg (MB),40.24977
Broker,Memory Variance,0.00092
Messaging,Latency Min (ms),-21.61622
Messaging,Latency Max (ms),581.10523
Messaging,Latency Avg (ms),51.62320
Messaging,Latency Variance,5078.36208
Messaging,Throughput (msgs/sec),112.85143
Messaging,Avg Header Size (bytes),27.83015
Messaging,Data Messages,19851
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,19851
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19851
Purpose Correctness,Total Received,19851
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
