Metric Category,Metric Name,Value
Broker,CPU Min (%),2.49433
Broker,CPU Max (%),16.85912
Broker,CPU Avg (%),7.16184
Broker,CPU Variance,15.45906
Broker,Memory Min (MB),40.29951
Broker,Memory Max (MB),40.35166
Broker,Memory Avg (MB),40.33742
Broker,Memory Variance,0.00007
Messaging,Latency Min (ms),-28.92828
Messaging,Latency Max (ms),229.00987
Messaging,Latency Avg (ms),21.55682
Messaging,Latency Variance,677.54348
Messaging,Throughput (msgs/sec),105.17403
Messaging,Avg Header Size (bytes),27.92117
Messaging,Data Messages,18466
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18466
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18466
Purpose Correctness,Total Received,18466
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
