Metric Category,Metric Name,Value
Broker,CPU Min (%),2.33372
Broker,CPU Max (%),27.70664
Broker,CPU Avg (%),7.62720
Broker,CPU Variance,20.16421
Broker,Memory Min (MB),63.41391
Broker,Memory Max (MB),63.53066
Broker,Memory Avg (MB),63.48241
Broker,Memory Variance,0.00189
Messaging,Latency Min (ms),-12.33196
Messaging,Latency Max (ms),180.73392
Messaging,Latency Avg (ms),23.30069
Messaging,Latency Variance,405.94139
Messaging,Throughput (msgs/sec),105.17357
Messaging,Avg Header Size (bytes),27.10498
Messaging,Data Messages,18272
Messaging,Non-Data Messages,468
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18261
Purpose Correctness,Total Invalid Messages,11
Purpose Correctness,Total Expected,18282
Purpose Correctness,Total Received,18272
Purpose Correctness,Total Rejected,21
Purpose Correctness,Avg False Accept Rate,0.0006
Purpose Correctness,Avg False Reject Rate,0.0011
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,332
OP Correctness,Total Actual Responses,332
OP Correctness,Total Relevant Requests Recieved,373
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7855
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
