Metric Category,Metric Name,Value
Broker,CPU Min (%),1.56250
Broker,CPU Max (%),15.29548
Broker,CPU Avg (%),6.01368
Broker,CPU Variance,12.28314
Broker,Memory Min (MB),51.91738
Broker,Memory Max (MB),51.99962
Broker,Memory Avg (MB),51.96689
Broker,Memory Variance,0.00088
Messaging,Latency Min (ms),-3.69930
Messaging,Latency Max (ms),624.73965
Messaging,Latency Avg (ms),87.97481
Messaging,Latency Variance,5483.39865
Messaging,Throughput (msgs/sec),100.13671
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17416
Messaging,Non-Data Messages,253
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17416
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17416
Purpose Correctness,Total Received,17416
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,117
OP Correctness,Total Actual Responses,117
OP Correctness,Total Relevant Requests Recieved,134
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9853
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
