Metric Category,Metric Name,Value
Broker,CPU Min (%),2.47350
Broker,CPU Max (%),17.29084
Broker,CPU Avg (%),7.77479
Broker,CPU Variance,19.22824
Broker,Memory Min (MB),46.78110
Broker,Memory Max (MB),46.82742
Broker,Memory Avg (MB),46.81299
Broker,Memory Variance,0.00011
Messaging,Latency Min (ms),-14.77408
Messaging,Latency Max (ms),203.17602
Messaging,Latency Avg (ms),21.40160
Messaging,Latency Variance,440.84972
Messaging,Throughput (msgs/sec),106.37702
Messaging,Avg Header Size (bytes),27.82956
Messaging,Data Messages,18511
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18511
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18511
Purpose Correctness,Total Received,18511
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
