Metric Category,Metric Name,Value
Broker,CPU Min (%),1.53664
Broker,CPU Max (%),17.21311
Broker,CPU Avg (%),6.18598
Broker,CPU Variance,15.28494
Broker,Memory Min (MB),81.83024
Broker,Memory Max (MB),81.88450
Broker,Memory Avg (MB),81.86543
Broker,Memory Variance,0.00007
Messaging,Latency Min (ms),-1.13177
Messaging,Latency Max (ms),447.01600
Messaging,Latency Avg (ms),98.11678
Messaging,Latency Variance,6337.43789
Messaging,Throughput (msgs/sec),107.07937
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18636
Messaging,Non-Data Messages,255
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,119
OP Correctness,Total Actual Responses,119
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
