Metric Category,Metric Name,Value
Broker,CPU Min (%),11.53389
Broker,CPU Max (%),16.08392
Broker,CPU Avg (%),13.05673
Broker,CPU Variance,0.45118
Broker,Memory Min (MB),39.92431
Broker,Memory Max (MB),40.18433
Broker,Memory Avg (MB),40.03819
Broker,Memory Variance,0.00348
Messaging,Latency Min (ms),-0.72265
Messaging,Latency Max (ms),193.16888
Messaging,Latency Avg (ms),33.55440
Messaging,Latency Variance,655.75215
Messaging,Throughput (msgs/sec),304.21200
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,54474
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,54474
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,54474
Purpose Correctness,Total Received,54474
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
