Metric Category,Metric Name,Value
Broker,CPU Min (%),2.23267
Broker,CPU Max (%),17.98986
Broker,CPU Avg (%),7.62980
Broker,CPU Variance,19.26735
Broker,Memory Min (MB),44.17964
Broker,Memory Max (MB),44.23838
Broker,Memory Avg (MB),44.21409
Broker,Memory Variance,0.00016
Messaging,Latency Min (ms),-10.19287
Messaging,Latency Max (ms),224.49827
Messaging,Latency Avg (ms),21.29528
Messaging,Latency Variance,435.44832
Messaging,Throughput (msgs/sec),107.20046
Messaging,Avg Header Size (bytes),27.83138
Messaging,Data Messages,18711
Messaging,Non-Data Messages,407
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18711
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18711
Purpose Correctness,Total Received,18711
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,271
OP Correctness,Total Actual Responses,271
OP Correctness,Total Relevant Requests Recieved,327
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8909
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
