Metric Category,Metric Name,Value
Broker,CPU Min (%),2.02381
Broker,CPU Max (%),16.75170
Broker,CPU Avg (%),7.14848
Broker,CPU Variance,14.43020
Broker,Memory Min (MB),46.74867
Broker,Memory Max (MB),46.85474
Broker,Memory Avg (MB),46.82329
Broker,Memory Variance,0.00111
Messaging,Latency Min (ms),-7.98726
Messaging,Latency Max (ms),183.32410
Messaging,Latency Avg (ms),20.26549
Messaging,Latency Variance,323.85000
Messaging,Throughput (msgs/sec),105.97841
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,18536
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
