Metric Category,Metric Name,Value
Broker,CPU Min (%),1.88902
Broker,CPU Max (%),16.24473
Broker,CPU Avg (%),6.98726
Broker,CPU Variance,14.54756
Broker,Memory Min (MB),44.21868
Broker,Memory Max (MB),44.25292
Broker,Memory Avg (MB),44.24172
Broker,Memory Variance,0.00004
Messaging,Latency Min (ms),-12.05087
Messaging,Latency Max (ms),192.49487
Messaging,Latency Avg (ms),22.28406
Messaging,Latency Variance,364.03948
Messaging,Throughput (msgs/sec),105.25072
Messaging,Avg Header Size (bytes),27.10496
Messaging,Data Messages,18382
Messaging,Non-Data Messages,431
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18382
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18382
Purpose Correctness,Total Received,18382
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,295
OP Correctness,Total Actual Responses,295
OP Correctness,Total Relevant Requests Recieved,343
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7371
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
