Metric Category,Metric Name,Value
Broker,CPU Min (%),2.35018
Broker,CPU Max (%),17.27862
Broker,CPU Avg (%),7.26176
Broker,CPU Variance,18.40415
Broker,Memory Min (MB),42.31539
Broker,Memory Max (MB),42.34487
Broker,Memory Avg (MB),42.33313
Broker,Memory Variance,0.00007
Messaging,Latency Min (ms),-40.97438
Messaging,Latency Max (ms),224.94745
Messaging,Latency Avg (ms),23.97467
Messaging,Latency Variance,826.17549
Messaging,Throughput (msgs/sec),105.43129
Messaging,Avg Header Size (bytes),27.92117
Messaging,Data Messages,18466
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18466
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18466
Purpose Correctness,Total Received,18466
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
