Metric Category,Metric Name,Value
Broker,CPU Min (%),1.82482
Broker,CPU Max (%),16.44737
Broker,CPU Avg (%),7.04027
Broker,CPU Variance,16.17980
Broker,Memory Min (MB),40.94970
Broker,Memory Max (MB),40.97864
Broker,Memory Avg (MB),40.96661
Broker,Memory Variance,0.00006
Messaging,Latency Min (ms),-9.54032
Messaging,Latency Max (ms),166.62860
Messaging,Latency Avg (ms),22.60977
Messaging,Latency Variance,407.39457
Messaging,Throughput (msgs/sec),106.49485
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,18536
Messaging,Non-Data Messages,404
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,268
OP Correctness,Total Actual Responses,268
OP Correctness,Total Relevant Requests Recieved,296
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8877
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
