Metric Category,Metric Name,Value
Broker,CPU Min (%),2.44200
Broker,CPU Max (%),18.28423
Broker,CPU Avg (%),7.25405
Broker,CPU Variance,17.47869
Broker,Memory Min (MB),81.66635
Broker,Memory Max (MB),81.70277
Broker,Memory Avg (MB),81.69088
Broker,Memory Variance,0.00010
Messaging,Latency Min (ms),-17.16375
Messaging,Latency Max (ms),89.10370
Messaging,Latency Avg (ms),16.38798
Messaging,Latency Variance,167.67348
Messaging,Throughput (msgs/sec),106.45544
Messaging,Avg Header Size (bytes),27.92032
Messaging,Data Messages,18511
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18511
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18511
Purpose Correctness,Total Received,18511
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
