Metric Category,Metric Name,Value
Broker,CPU Min (%),12.57414
Broker,CPU Max (%),15.75964
Broker,CPU Avg (%),13.84086
Broker,CPU Variance,0.36544
Broker,Memory Min (MB),39.89966
Broker,Memory Max (MB),40.15284
Broker,Memory Avg (MB),40.00981
Broker,Memory Variance,0.00271
Messaging,Latency Min (ms),-5.29242
Messaging,Latency Max (ms),159.02019
Messaging,Latency Avg (ms),18.50011
Messaging,Latency Variance,263.53330
Messaging,Throughput (msgs/sec),278.21742
Messaging,Avg Header Size (bytes),27.17268
Messaging,Data Messages,50070
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,50070
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50070
Purpose Correctness,Total Received,50070
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
