Metric Category,Metric Name,Value
Broker,CPU Min (%),12.42873
Broker,CPU Max (%),17.58242
Broker,CPU Avg (%),14.10148
Broker,CPU Variance,0.67745
Broker,Memory Min (MB),41.95781
Broker,Memory Max (MB),42.22558
Broker,Memory Avg (MB),42.07778
Broker,Memory Variance,0.00279
Messaging,Latency Min (ms),-15.03921
Messaging,Latency Max (ms),126.30558
Messaging,Latency Avg (ms),14.81615
Messaging,Latency Variance,206.34778
Messaging,Throughput (msgs/sec),262.81212
Messaging,Avg Header Size (bytes),27.76791
Messaging,Data Messages,47184
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47184
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47184
Purpose Correctness,Total Received,47184
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
