Metric Category,Metric Name,Value
Broker,CPU Min (%),2.54925
Broker,CPU Max (%),16.94656
Broker,CPU Avg (%),7.43754
Broker,CPU Variance,15.63510
Broker,Memory Min (MB),40.96808
Broker,Memory Max (MB),41.02459
Broker,Memory Avg (MB),41.00463
Broker,Memory Variance,0.00014
Messaging,Latency Min (ms),-28.48387
Messaging,Latency Max (ms),240.37194
Messaging,Latency Avg (ms),22.59247
Messaging,Latency Variance,810.59421
Messaging,Throughput (msgs/sec),105.74338
Messaging,Avg Header Size (bytes),27.92117
Messaging,Data Messages,18466
Messaging,Non-Data Messages,460
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18466
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18466
Purpose Correctness,Total Received,18466
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,126
OP Correctness,Total Expected Responses,324
OP Correctness,Total Actual Responses,324
OP Correctness,Total Relevant Requests Recieved,341
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9387
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
