Metric Category,Metric Name,Value
Broker,CPU Min (%),2.26460
Broker,CPU Max (%),16.83117
Broker,CPU Avg (%),7.82384
Broker,CPU Variance,13.92088
Broker,Memory Min (MB),63.65491
Broker,Memory Max (MB),63.83558
Broker,Memory Avg (MB),63.74560
Broker,Memory Variance,0.00356
Messaging,Latency Min (ms),-38.10239
Messaging,Latency Max (ms),532.44591
Messaging,Latency Avg (ms),40.92133
Messaging,Latency Variance,3511.83438
Messaging,Throughput (msgs/sec),115.83452
Messaging,Avg Header Size (bytes),27.83122
Messaging,Data Messages,20351
Messaging,Non-Data Messages,563
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,20351
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,20351
Purpose Correctness,Total Received,20351
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,127
OP Correctness,Total Expected Responses,427
OP Correctness,Total Actual Responses,427
OP Correctness,Total Relevant Requests Recieved,492
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8244
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
