Metric Category,Metric Name,Value
Broker,CPU Min (%),1.78359
Broker,CPU Max (%),17.15847
Broker,CPU Avg (%),6.72031
Broker,CPU Variance,15.85942
Broker,Memory Min (MB),81.80645
Broker,Memory Max (MB),81.86528
Broker,Memory Avg (MB),81.85290
Broker,Memory Variance,0.00007
Messaging,Latency Min (ms),-13.39769
Messaging,Latency Max (ms),148.83876
Messaging,Latency Avg (ms),17.94432
Messaging,Latency Variance,236.47033
Messaging,Throughput (msgs/sec),105.89484
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18536
Messaging,Non-Data Messages,253
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,117
OP Correctness,Total Actual Responses,117
OP Correctness,Total Relevant Requests Recieved,134
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9853
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
