Metric Category,Metric Name,Value
Broker,CPU Min (%),1.89125
Broker,CPU Max (%),15.36388
Broker,CPU Avg (%),6.10389
Broker,CPU Variance,13.02229
Broker,Memory Min (MB),51.66793
Broker,Memory Max (MB),51.84586
Broker,Memory Avg (MB),51.72529
Broker,Memory Variance,0.00145
Messaging,Latency Min (ms),-0.93794
Messaging,Latency Max (ms),451.09367
Messaging,Latency Avg (ms),68.44983
Messaging,Latency Variance,3367.22716
Messaging,Throughput (msgs/sec),99.52989
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17516
Messaging,Non-Data Messages,255
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17516
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17516
Purpose Correctness,Total Received,17516
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,119
OP Correctness,Total Actual Responses,119
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
