Metric Category,Metric Name,Value
Broker,CPU Min (%),1.89573
Broker,CPU Max (%),17.91209
Broker,CPU Avg (%),7.90509
Broker,CPU Variance,19.81366
Broker,Memory Min (MB),40.24113
Broker,Memory Max (MB),40.30584
Broker,Memory Avg (MB),40.28315
Broker,Memory Variance,0.00021
Messaging,Latency Min (ms),-11.01112
Messaging,Latency Max (ms),218.89329
Messaging,Latency Avg (ms),21.36001
Messaging,Latency Variance,451.35779
Messaging,Throughput (msgs/sec),106.61081
Messaging,Avg Header Size (bytes),27.83048
Messaging,Data Messages,18611
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18611
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18611
Purpose Correctness,Total Received,18611
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
