Metric Category,Metric Name,Value
Broker,CPU Min (%),1.76887
Broker,CPU Max (%),17.14286
Broker,CPU Avg (%),7.02770
Broker,CPU Variance,17.67611
Broker,Memory Min (MB),40.94610
Broker,Memory Max (MB),41.01564
Broker,Memory Avg (MB),40.99261
Broker,Memory Variance,0.00030
Messaging,Latency Min (ms),-25.67697
Messaging,Latency Max (ms),147.28165
Messaging,Latency Avg (ms),22.46962
Messaging,Latency Variance,385.04554
Messaging,Throughput (msgs/sec),105.82409
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18482
Messaging,Non-Data Messages,450
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18482
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18482
Purpose Correctness,Total Received,18482
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,314
OP Correctness,Total Actual Responses,314
OP Correctness,Total Relevant Requests Recieved,363
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7806
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
