Metric Category,Metric Name,Value
Broker,CPU Min (%),11.38790
Broker,CPU Max (%),15.18692
Broker,CPU Avg (%),13.12340
Broker,CPU Variance,0.33629
Broker,Memory Min (MB),41.54576
Broker,Memory Max (MB),41.77860
Broker,Memory Avg (MB),41.65449
Broker,Memory Variance,0.00328
Messaging,Latency Min (ms),-1.05453
Messaging,Latency Max (ms),190.10878
Messaging,Latency Avg (ms),34.69162
Messaging,Latency Variance,635.69306
Messaging,Throughput (msgs/sec),302.56017
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,54162
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,54162
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,54162
Purpose Correctness,Total Received,54162
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
