Metric Category,Metric Name,Value
Broker,CPU Min (%),1.56438
Broker,CPU Max (%),17.24138
Broker,CPU Avg (%),5.88361
Broker,CPU Variance,13.55173
Broker,Memory Min (MB),84.97910
Broker,Memory Max (MB),85.04612
Broker,Memory Avg (MB),85.03086
Broker,Memory Variance,0.00015
Messaging,Latency Min (ms),-2.93851
Messaging,Latency Max (ms),441.65254
Messaging,Latency Avg (ms),78.82567
Messaging,Latency Variance,4669.62636
Messaging,Throughput (msgs/sec),106.37982
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18736
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
