Metric Category,Metric Name,Value
Broker,CPU Min (%),12.42604
Broker,CPU Max (%),17.15527
Broker,CPU Avg (%),14.25918
Broker,CPU Variance,0.45388
Broker,Memory Min (MB),41.57054
Broker,Memory Max (MB),41.83581
Broker,Memory Avg (MB),41.70422
Broker,Memory Variance,0.00289
Messaging,Latency Min (ms),-11.58142
Messaging,Latency Max (ms),130.00965
Messaging,Latency Avg (ms),15.36503
Messaging,Latency Variance,203.38820
Messaging,Throughput (msgs/sec),259.72256
Messaging,Avg Header Size (bytes),27.76833
Messaging,Data Messages,46614
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,46614
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,46614
Purpose Correctness,Total Received,46614
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
