Metric Category,Metric Name,Value
Broker,CPU Min (%),1.75029
Broker,CPU Max (%),16.80831
Broker,CPU Avg (%),5.87734
Broker,CPU Variance,13.81491
Broker,Memory Min (MB),81.67343
Broker,Memory Max (MB),81.71287
Broker,Memory Avg (MB),81.69743
Broker,Memory Variance,0.00011
Messaging,Latency Min (ms),-2.24876
Messaging,Latency Max (ms),419.92927
Messaging,Latency Avg (ms),74.65127
Messaging,Latency Variance,4706.15126
Messaging,Throughput (msgs/sec),106.87876
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18736
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
