Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-15.86008
Messaging,Latency Max (ms),338.62782
Messaging,Latency Avg (ms),25.48264
Messaging,Latency Variance,797.13531
Messaging,Throughput (msgs/sec),112.48579
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,19682
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19664
Purpose Correctness,Total Invalid Messages,18
Purpose Correctness,Total Expected,19682
Purpose Correctness,Total Received,19682
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0008
Purpose Correctness,Avg False Reject Rate,0.0000
