Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-9.79209
Messaging,Latency Max (ms),256.12998
Messaging,Latency Avg (ms),30.75733
Messaging,Latency Variance,882.30169
Messaging,Throughput (msgs/sec),111.67661
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,19492
Messaging,Non-Data Messages,638
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19481
Purpose Correctness,Total Invalid Messages,11
Purpose Correctness,Total Expected,19492
Purpose Correctness,Total Received,19492
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0005
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,502
OP Correctness,Total Actual Responses,502
OP Correctness,Total Relevant Requests Recieved,561
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7594
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
