Metric Category,Metric Name,Value
Broker,CPU Min (%),2.16086
Broker,CPU Max (%),16.61093
Broker,CPU Avg (%),7.09061
Broker,CPU Variance,13.44862
Broker,Memory Min (MB),51.78079
Broker,Memory Max (MB),52.24003
Broker,Memory Avg (MB),51.89470
Broker,Memory Variance,0.02157
Messaging,Latency Min (ms),-10.29897
Messaging,Latency Max (ms),105.16214
Messaging,Latency Avg (ms),16.26161
Messaging,Latency Variance,192.26947
Messaging,Throughput (msgs/sec),93.08817
Messaging,Avg Header Size (bytes),27.93413
Messaging,Data Messages,16251
Messaging,Non-Data Messages,238
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16251
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16251
Purpose Correctness,Total Received,16251
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,102
OP Correctness,Total Actual Responses,102
OP Correctness,Total Relevant Requests Recieved,119
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8750
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
