Metric Category,Metric Name,Value
Broker,CPU Min (%),2.00946
Broker,CPU Max (%),17.88618
Broker,CPU Avg (%),6.77651
Broker,CPU Variance,17.33796
Broker,Memory Min (MB),42.29892
Broker,Memory Max (MB),42.32160
Broker,Memory Avg (MB),42.31627
Broker,Memory Variance,0.00001
Messaging,Latency Min (ms),-13.07058
Messaging,Latency Max (ms),161.40604
Messaging,Latency Avg (ms),22.83201
Messaging,Latency Variance,388.98161
Messaging,Throughput (msgs/sec),105.98837
Messaging,Avg Header Size (bytes),27.10490
Messaging,Data Messages,18582
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18582
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18582
Purpose Correctness,Total Received,18582
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
