Metric Category,Metric Name,Value
Broker,CPU Min (%),12.83784
Broker,CPU Max (%),19.82281
Broker,CPU Avg (%),14.38683
Broker,CPU Variance,0.67736
Broker,Memory Min (MB),39.89645
Broker,Memory Max (MB),40.20706
Broker,Memory Avg (MB),40.06008
Broker,Memory Variance,0.00268
Messaging,Latency Min (ms),-22.17221
Messaging,Latency Max (ms),156.12388
Messaging,Latency Avg (ms),15.06923
Messaging,Latency Variance,200.82186
Messaging,Throughput (msgs/sec),258.83431
Messaging,Avg Header Size (bytes),27.76844
Messaging,Data Messages,46464
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,46464
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,46464
Purpose Correctness,Total Received,46464
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
