Metric Category,Metric Name,Value
Broker,CPU Min (%),2.38379
Broker,CPU Max (%),17.86469
Broker,CPU Avg (%),7.11452
Broker,CPU Variance,16.71630
Broker,Memory Min (MB),81.58744
Broker,Memory Max (MB),81.68724
Broker,Memory Avg (MB),81.66676
Broker,Memory Variance,0.00085
Messaging,Latency Min (ms),-12.90655
Messaging,Latency Max (ms),107.01632
Messaging,Latency Avg (ms),15.60949
Messaging,Latency Variance,193.82983
Messaging,Throughput (msgs/sec),106.45252
Messaging,Avg Header Size (bytes),27.92032
Messaging,Data Messages,18511
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18511
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18511
Purpose Correctness,Total Received,18511
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
