Metric Category,Metric Name,Value
Broker,CPU Min (%),1.77936
Broker,CPU Max (%),16.64671
Broker,CPU Avg (%),6.11387
Broker,CPU Variance,13.60732
Broker,Memory Min (MB),81.87305
Broker,Memory Max (MB),81.93006
Broker,Memory Avg (MB),81.89761
Broker,Memory Variance,0.00021
Messaging,Latency Min (ms),-4.10032
Messaging,Latency Max (ms),637.74300
Messaging,Latency Avg (ms),86.41518
Messaging,Latency Variance,6280.23329
Messaging,Throughput (msgs/sec),106.39264
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18736
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
