Metric Category,Metric Name,Value
Broker,CPU Min (%),1.96532
Broker,CPU Max (%),16.82540
Broker,CPU Avg (%),7.68498
Broker,CPU Variance,14.13900
Broker,Memory Min (MB),63.44769
Broker,Memory Max (MB),63.49499
Broker,Memory Avg (MB),63.47821
Broker,Memory Variance,0.00015
Messaging,Latency Min (ms),-9.10926
Messaging,Latency Max (ms),232.91278
Messaging,Latency Avg (ms),25.19237
Messaging,Latency Variance,539.21836
Messaging,Throughput (msgs/sec),106.91125
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,18636
Messaging,Non-Data Messages,386
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,250
OP Correctness,Total Actual Responses,250
OP Correctness,Total Relevant Requests Recieved,296
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9139
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
