Metric Category,Metric Name,Value
Broker,CPU Min (%),2.39234
Broker,CPU Max (%),17.19876
Broker,CPU Avg (%),7.90849
Broker,CPU Variance,18.51722
Broker,Memory Min (MB),40.91255
Broker,Memory Max (MB),40.98810
Broker,Memory Avg (MB),40.96568
Broker,Memory Variance,0.00026
Messaging,Latency Min (ms),-11.50656
Messaging,Latency Max (ms),189.16059
Messaging,Latency Avg (ms),21.17259
Messaging,Latency Variance,412.43714
Messaging,Throughput (msgs/sec),106.78557
Messaging,Avg Header Size (bytes),27.83048
Messaging,Data Messages,18611
Messaging,Non-Data Messages,554
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18611
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18611
Purpose Correctness,Total Received,18611
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,418
OP Correctness,Total Actual Responses,418
OP Correctness,Total Relevant Requests Recieved,463
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8814
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
