Metric Category,Metric Name,Value
Broker,CPU Min (%),2.00946
Broker,CPU Max (%),15.37906
Broker,CPU Avg (%),7.26964
Broker,CPU Variance,16.29824
Broker,Memory Min (MB),44.18645
Broker,Memory Max (MB),44.26635
Broker,Memory Avg (MB),44.25116
Broker,Memory Variance,0.00023
Messaging,Latency Min (ms),-4.63581
Messaging,Latency Max (ms),190.99879
Messaging,Latency Avg (ms),24.39049
Messaging,Latency Variance,477.58289
Messaging,Throughput (msgs/sec),105.77065
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,18636
Messaging,Non-Data Messages,419
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,283
OP Correctness,Total Actual Responses,283
OP Correctness,Total Relevant Requests Recieved,307
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9186
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
