Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-23.18120
Messaging,Latency Max (ms),238.02280
Messaging,Latency Avg (ms),29.20358
Messaging,Latency Variance,717.01099
Messaging,Throughput (msgs/sec),111.70973
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,19582
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19582
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19582
Purpose Correctness,Total Received,19582
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
