Metric Category,Metric Name,Value
Broker,CPU Min (%),2.30150
Broker,CPU Max (%),18.28283
Broker,CPU Avg (%),7.30114
Broker,CPU Variance,15.39792
Broker,Memory Min (MB),51.00518
Broker,Memory Max (MB),51.13433
Broker,Memory Avg (MB),51.04540
Broker,Memory Variance,0.00089
Messaging,Latency Min (ms),-14.76932
Messaging,Latency Max (ms),384.45020
Messaging,Latency Avg (ms),17.03059
Messaging,Latency Variance,240.68717
Messaging,Throughput (msgs/sec),92.50086
Messaging,Avg Header Size (bytes),27.93367
Messaging,Data Messages,16131
Messaging,Non-Data Messages,242
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16131
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16131
Purpose Correctness,Total Received,16131
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,106
OP Correctness,Total Actual Responses,106
OP Correctness,Total Relevant Requests Recieved,123
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9044
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
