Metric Category,Metric Name,Value
Broker,CPU Min (%),1.69287
Broker,CPU Max (%),17.35358
Broker,CPU Avg (%),6.51274
Broker,CPU Variance,15.40453
Broker,Memory Min (MB),81.82062
Broker,Memory Max (MB),81.88908
Broker,Memory Avg (MB),81.86663
Broker,Memory Variance,0.00019
Messaging,Latency Min (ms),-25.23780
Messaging,Latency Max (ms),111.61947
Messaging,Latency Avg (ms),18.77912
Messaging,Latency Variance,255.28149
Messaging,Throughput (msgs/sec),106.14905
Messaging,Avg Header Size (bytes),27.10490
Messaging,Data Messages,18636
Messaging,Non-Data Messages,255
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,119
OP Correctness,Total Actual Responses,119
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
