Metric Category,Metric Name,Value
Broker,CPU Min (%),1.96319
Broker,CPU Max (%),17.16981
Broker,CPU Avg (%),7.24772
Broker,CPU Variance,13.72451
Broker,Memory Min (MB),63.72899
Broker,Memory Max (MB),63.78035
Broker,Memory Avg (MB),63.75242
Broker,Memory Variance,0.00019
Messaging,Latency Min (ms),-7.75647
Messaging,Latency Max (ms),505.00703
Messaging,Latency Avg (ms),22.46372
Messaging,Latency Variance,1101.93447
Messaging,Throughput (msgs/sec),106.50566
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18566
Messaging,Non-Data Messages,484
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18566
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18566
Purpose Correctness,Total Received,18566
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,130
OP Correctness,Total Expected Responses,348
OP Correctness,Total Actual Responses,348
OP Correctness,Total Relevant Requests Recieved,387
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9018
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
