Metric Category,Metric Name,Value
Broker,CPU Min (%),1.76678
Broker,CPU Max (%),16.62198
Broker,CPU Avg (%),6.98581
Broker,CPU Variance,13.69568
Broker,Memory Min (MB),84.27857
Broker,Memory Max (MB),84.32296
Broker,Memory Avg (MB),84.30463
Broker,Memory Variance,0.00013
Messaging,Latency Min (ms),-10.04124
Messaging,Latency Max (ms),170.92061
Messaging,Latency Avg (ms),19.66190
Messaging,Latency Variance,255.76796
Messaging,Throughput (msgs/sec),106.62822
Messaging,Avg Header Size (bytes),27.10488
Messaging,Data Messages,18736
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
