Metric Category,Metric Name,Value
Broker,CPU Min (%),12.45593
Broker,CPU Max (%),16.51054
Broker,CPU Avg (%),13.86538
Broker,CPU Variance,0.44507
Broker,Memory Min (MB),47.67703
Broker,Memory Max (MB),47.95226
Broker,Memory Avg (MB),47.81912
Broker,Memory Variance,0.00175
Messaging,Latency Min (ms),-8.02588
Messaging,Latency Max (ms),168.25509
Messaging,Latency Avg (ms),20.66210
Messaging,Latency Variance,282.20211
Messaging,Throughput (msgs/sec),275.75573
Messaging,Avg Header Size (bytes),27.04792
Messaging,Data Messages,49578
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49578
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49578
Purpose Correctness,Total Received,49578
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
