Metric Category,Metric Name,Value
Broker,CPU Min (%),1.86047
Broker,CPU Max (%),16.98565
Broker,CPU Avg (%),7.01146
Broker,CPU Variance,15.04311
Broker,Memory Min (MB),39.57295
Broker,Memory Max (MB),39.68947
Broker,Memory Avg (MB),39.63000
Broker,Memory Variance,0.00141
Messaging,Latency Min (ms),-18.29576
Messaging,Latency Max (ms),207.24607
Messaging,Latency Avg (ms),22.79773
Messaging,Latency Variance,398.61318
Messaging,Throughput (msgs/sec),104.73608
Messaging,Avg Header Size (bytes),27.10496
Messaging,Data Messages,18382
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18382
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18382
Purpose Correctness,Total Received,18382
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
