Metric Category,Metric Name,Value
Broker,CPU Min (%),12.80000
Broker,CPU Max (%),16.93548
Broker,CPU Avg (%),14.16539
Broker,CPU Variance,0.38925
Broker,Memory Min (MB),47.69994
Broker,Memory Max (MB),47.95480
Broker,Memory Avg (MB),47.83433
Broker,Memory Variance,0.00354
Messaging,Latency Min (ms),-25.98786
Messaging,Latency Max (ms),159.54542
Messaging,Latency Avg (ms),16.58664
Messaging,Latency Variance,253.65688
Messaging,Throughput (msgs/sec),271.11573
Messaging,Avg Header Size (bytes),27.66554
Messaging,Data Messages,48690
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,48690
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,48690
Purpose Correctness,Total Received,48690
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
