Metric Category,Metric Name,Value
Broker,CPU Min (%),1.89798
Broker,CPU Max (%),16.38826
Broker,CPU Avg (%),6.18800
Broker,CPU Variance,13.32739
Broker,Memory Min (MB),51.91885
Broker,Memory Max (MB),51.98618
Broker,Memory Avg (MB),51.94760
Broker,Memory Variance,0.00037
Messaging,Latency Min (ms),-3.95823
Messaging,Latency Max (ms),468.51826
Messaging,Latency Avg (ms),88.40510
Messaging,Latency Variance,4905.92823
Messaging,Throughput (msgs/sec),98.94520
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17416
Messaging,Non-Data Messages,252
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17416
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17416
Purpose Correctness,Total Received,17416
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,116
OP Correctness,Total Actual Responses,116
OP Correctness,Total Relevant Requests Recieved,133
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9779
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
