Metric Category,Metric Name,Value
Broker,CPU Min (%),12.01373
Broker,CPU Max (%),19.06433
Broker,CPU Avg (%),14.04519
Broker,CPU Variance,0.83871
Broker,Memory Min (MB),40.24769
Broker,Memory Max (MB),40.63272
Broker,Memory Avg (MB),40.39547
Broker,Memory Variance,0.00467
Messaging,Latency Min (ms),-8.55494
Messaging,Latency Max (ms),187.72483
Messaging,Latency Avg (ms),22.35791
Messaging,Latency Variance,354.62676
Messaging,Throughput (msgs/sec),327.39419
Messaging,Avg Header Size (bytes),27.04943
Messaging,Data Messages,58848
Messaging,Non-Data Messages,629
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,58809
Purpose Correctness,Total Invalid Messages,39
Purpose Correctness,Total Expected,58848
Purpose Correctness,Total Received,58848
Purpose Correctness,Total Rejected,3
Purpose Correctness,Avg False Accept Rate,0.0007
Purpose Correctness,Avg False Reject Rate,0.0001
OP Correctness,Total Operational Requests,132
OP Correctness,Total Expected Responses,493
OP Correctness,Total Actual Responses,493
OP Correctness,Total Relevant Requests Recieved,545
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8266
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
