Metric Category,Metric Name,Value
Broker,CPU Min (%),2.51497
Broker,CPU Max (%),17.23827
Broker,CPU Avg (%),7.45473
Broker,CPU Variance,13.83126
Broker,Memory Min (MB),42.24658
Broker,Memory Max (MB),42.32532
Broker,Memory Avg (MB),42.30322
Broker,Memory Variance,0.00022
Messaging,Latency Min (ms),-7.76219
Messaging,Latency Max (ms),247.19524
Messaging,Latency Avg (ms),23.21755
Messaging,Latency Variance,902.64579
Messaging,Throughput (msgs/sec),106.28763
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18566
Messaging,Non-Data Messages,388
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18566
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18566
Purpose Correctness,Total Received,18566
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,127
OP Correctness,Total Expected Responses,252
OP Correctness,Total Actual Responses,252
OP Correctness,Total Relevant Requests Recieved,292
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9310
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
