Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-7.53117
Messaging,Latency Max (ms),289.18719
Messaging,Latency Avg (ms),28.68722
Messaging,Latency Variance,871.00101
Messaging,Throughput (msgs/sec),112.38856
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,19692
Messaging,Non-Data Messages,551
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19692
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19692
Purpose Correctness,Total Received,19692
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,415
OP Correctness,Total Actual Responses,415
OP Correctness,Total Relevant Requests Recieved,465
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7773
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
