Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-14.61649
Messaging,Latency Max (ms),223.28758
Messaging,Latency Avg (ms),28.28503
Messaging,Latency Variance,690.35666
Messaging,Throughput (msgs/sec),112.27684
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,19580
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19566
Purpose Correctness,Total Invalid Messages,14
Purpose Correctness,Total Expected,19582
Purpose Correctness,Total Received,19580
Purpose Correctness,Total Rejected,2
Purpose Correctness,Avg False Accept Rate,0.0006
Purpose Correctness,Avg False Reject Rate,0.0001
