Metric Category,Metric Name,Value
Broker,CPU Min (%),13.17829
Broker,CPU Max (%),20.04689
Broker,CPU Avg (%),14.32964
Broker,CPU Variance,0.51970
Broker,Memory Min (MB),41.87219
Broker,Memory Max (MB),42.21150
Broker,Memory Avg (MB),42.05362
Broker,Memory Variance,0.00386
Messaging,Latency Min (ms),-15.79142
Messaging,Latency Max (ms),110.98576
Messaging,Latency Avg (ms),15.48677
Messaging,Latency Variance,203.06858
Messaging,Throughput (msgs/sec),261.73878
Messaging,Avg Header Size (bytes),27.76841
Messaging,Data Messages,47088
Messaging,Non-Data Messages,252
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47088
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47088
Purpose Correctness,Total Received,47088
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,116
OP Correctness,Total Actual Responses,116
OP Correctness,Total Relevant Requests Recieved,133
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9779
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
