Metric Category,Metric Name,Value
Broker,CPU Min (%),11.72333
Broker,CPU Max (%),17.20818
Broker,CPU Avg (%),13.11934
Broker,CPU Variance,0.55202
Broker,Memory Min (MB),41.91820
Broker,Memory Max (MB),42.21083
Broker,Memory Avg (MB),42.05564
Broker,Memory Variance,0.00401
Messaging,Latency Min (ms),-1.63341
Messaging,Latency Max (ms),204.16284
Messaging,Latency Avg (ms),35.30811
Messaging,Latency Variance,628.37044
Messaging,Throughput (msgs/sec),304.53520
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,54744
Messaging,Non-Data Messages,249
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,54744
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,54744
Purpose Correctness,Total Received,54744
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,113
OP Correctness,Total Actual Responses,113
OP Correctness,Total Relevant Requests Recieved,130
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9559
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
