Metric Category,Metric Name,Value
Broker,CPU Min (%),1.64319
Broker,CPU Max (%),16.71991
Broker,CPU Avg (%),6.07314
Broker,CPU Variance,12.27310
Broker,Memory Min (MB),81.43114
Broker,Memory Max (MB),81.46374
Broker,Memory Avg (MB),81.44601
Broker,Memory Variance,0.00007
Messaging,Latency Min (ms),-3.03006
Messaging,Latency Max (ms),409.84607
Messaging,Latency Avg (ms),85.98963
Messaging,Latency Variance,4717.64969
Messaging,Throughput (msgs/sec),106.87055
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18736
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
