Metric Category,Metric Name,Value
Broker,CPU Min (%),2.43902
Broker,CPU Max (%),17.13266
Broker,CPU Avg (%),7.32387
Broker,CPU Variance,16.82816
Broker,Memory Min (MB),41.48079
Broker,Memory Max (MB),41.54907
Broker,Memory Avg (MB),41.52183
Broker,Memory Variance,0.00037
Messaging,Latency Min (ms),-41.04972
Messaging,Latency Max (ms),648.60511
Messaging,Latency Avg (ms),52.59067
Messaging,Latency Variance,5710.41506
Messaging,Throughput (msgs/sec),112.55040
Messaging,Avg Header Size (bytes),27.83031
Messaging,Data Messages,19771
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,19771
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19771
Purpose Correctness,Total Received,19771
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
