Metric Category,Metric Name,Value
Broker,CPU Min (%),1.92308
Broker,CPU Max (%),16.78930
Broker,CPU Avg (%),6.52616
Broker,CPU Variance,15.38460
Broker,Memory Min (MB),81.44642
Broker,Memory Max (MB),81.48892
Broker,Memory Avg (MB),81.47417
Broker,Memory Variance,0.00014
Messaging,Latency Min (ms),-8.15582
Messaging,Latency Max (ms),126.45173
Messaging,Latency Avg (ms),17.95505
Messaging,Latency Variance,227.05069
Messaging,Throughput (msgs/sec),106.16516
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18536
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
