Metric Category,Metric Name,Value
Broker,CPU Min (%),1.96560
Broker,CPU Max (%),15.83924
Broker,CPU Avg (%),6.10034
Broker,CPU Variance,12.78938
Broker,Memory Min (MB),81.61929
Broker,Memory Max (MB),81.67333
Broker,Memory Avg (MB),81.64985
Broker,Memory Variance,0.00018
Messaging,Latency Min (ms),0.26226
Messaging,Latency Max (ms),447.13354
Messaging,Latency Avg (ms),89.77973
Messaging,Latency Variance,5210.18090
Messaging,Throughput (msgs/sec),107.02735
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18636
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
