Metric Category,Metric Name,Value
Broker,CPU Min (%),2.15311
Broker,CPU Max (%),17.04805
Broker,CPU Avg (%),7.26578
Broker,CPU Variance,15.74522
Broker,Memory Min (MB),39.56813
Broker,Memory Max (MB),39.62143
Broker,Memory Avg (MB),39.60106
Broker,Memory Variance,0.00019
Messaging,Latency Min (ms),-54.97241
Messaging,Latency Max (ms),820.64295
Messaging,Latency Avg (ms),68.89348
Messaging,Latency Variance,10411.75776
Messaging,Throughput (msgs/sec),112.78325
Messaging,Avg Header Size (bytes),27.83122
Messaging,Data Messages,19851
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,19851
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19851
Purpose Correctness,Total Received,19851
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
