Metric Category,Metric Name,Value
Broker,CPU Min (%),2.11765
Broker,CPU Max (%),18.20964
Broker,CPU Avg (%),7.84539
Broker,CPU Variance,20.14733
Broker,Memory Min (MB),39.60189
Broker,Memory Max (MB),39.64064
Broker,Memory Avg (MB),39.61956
Broker,Memory Variance,0.00011
Messaging,Latency Min (ms),-32.29117
Messaging,Latency Max (ms),412.63461
Messaging,Latency Avg (ms),27.38988
Messaging,Latency Variance,1281.84315
Messaging,Throughput (msgs/sec),105.07819
Messaging,Avg Header Size (bytes),27.92032
Messaging,Data Messages,18266
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18266
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18266
Purpose Correctness,Total Received,18266
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
