Metric Category,Metric Name,Value
Broker,CPU Min (%),11.94539
Broker,CPU Max (%),16.22807
Broker,CPU Avg (%),14.04723
Broker,CPU Variance,0.47639
Broker,Memory Min (MB),40.45770
Broker,Memory Max (MB),40.84659
Broker,Memory Avg (MB),40.60123
Broker,Memory Variance,0.00506
Messaging,Latency Min (ms),-6.05917
Messaging,Latency Max (ms),283.93102
Messaging,Latency Avg (ms),20.58556
Messaging,Latency Variance,351.69234
Messaging,Throughput (msgs/sec),313.70112
Messaging,Avg Header Size (bytes),27.17228
Messaging,Data Messages,56409
Messaging,Non-Data Messages,432
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,56377
Purpose Correctness,Total Invalid Messages,32
Purpose Correctness,Total Expected,56412
Purpose Correctness,Total Received,56409
Purpose Correctness,Total Rejected,12
Purpose Correctness,Avg False Accept Rate,0.0008
Purpose Correctness,Avg False Reject Rate,0.0003
OP Correctness,Total Operational Requests,128
OP Correctness,Total Expected Responses,296
OP Correctness,Total Actual Responses,296
OP Correctness,Total Relevant Requests Recieved,327
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7845
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
