Metric Category,Metric Name,Value
Broker,CPU Min (%),12.60023
Broker,CPU Max (%),20.59146
Broker,CPU Avg (%),14.41475
Broker,CPU Variance,0.53260
Broker,Memory Min (MB),39.92933
Broker,Memory Max (MB),40.27165
Broker,Memory Avg (MB),40.09222
Broker,Memory Variance,0.00406
Messaging,Latency Min (ms),-42.14096
Messaging,Latency Max (ms),117.08426
Messaging,Latency Avg (ms),15.84435
Messaging,Latency Variance,200.31892
Messaging,Throughput (msgs/sec),260.09618
Messaging,Avg Header Size (bytes),27.76826
Messaging,Data Messages,46704
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,46704
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,46704
Purpose Correctness,Total Received,46704
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
