Metric Category,Metric Name,Value
Broker,CPU Min (%),11.32723
Broker,CPU Max (%),15.10297
Broker,CPU Avg (%),13.09031
Broker,CPU Variance,0.42611
Broker,Memory Min (MB),46.19436
Broker,Memory Max (MB),46.49143
Broker,Memory Avg (MB),46.33161
Broker,Memory Variance,0.00401
Messaging,Latency Min (ms),-1.23644
Messaging,Latency Max (ms),168.05983
Messaging,Latency Avg (ms),33.44974
Messaging,Latency Variance,544.91165
Messaging,Throughput (msgs/sec),308.65080
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,55386
Messaging,Non-Data Messages,248
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,55386
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,55386
Purpose Correctness,Total Received,55386
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,112
OP Correctness,Total Actual Responses,112
OP Correctness,Total Relevant Requests Recieved,129
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9485
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
