Metric Category,Metric Name,Value
Broker,CPU Min (%),11.31466
Broker,CPU Max (%),15.88032
Broker,CPU Avg (%),13.03533
Broker,CPU Variance,0.36357
Broker,Memory Min (MB),41.25604
Broker,Memory Max (MB),41.47951
Broker,Memory Avg (MB),41.36099
Broker,Memory Variance,0.00234
Messaging,Latency Min (ms),-2.10071
Messaging,Latency Max (ms),212.94546
Messaging,Latency Avg (ms),36.75639
Messaging,Latency Variance,852.02037
Messaging,Throughput (msgs/sec),293.71028
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,52818
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,52818
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,52818
Purpose Correctness,Total Received,52818
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
