Metric Category,Metric Name,Value
Broker,CPU Min (%),50.76923
Broker,CPU Max (%),58.69312
Broker,CPU Avg (%),52.26472
Broker,CPU Variance,2.10266
Broker,Memory Min (MB),82.26831
Broker,Memory Max (MB),82.47836
Broker,Memory Avg (MB),82.37236
Broker,Memory Variance,0.00633
Messaging,Latency Min (ms),-0.72718
Messaging,Latency Max (ms),43.42985
Messaging,Latency Avg (ms),2.73579
Messaging,Latency Variance,4.00238
Messaging,Throughput (msgs/sec),107.75622
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18836
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18836
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18836
Purpose Correctness,Total Received,18836
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
