Metric Category,Metric Name,Value
Broker,CPU Min (%),2.43013
Broker,CPU Max (%),17.56312
Broker,CPU Avg (%),7.48915
Broker,CPU Variance,18.37751
Broker,Memory Min (MB),84.56739
Broker,Memory Max (MB),84.60180
Broker,Memory Avg (MB),84.58662
Broker,Memory Variance,0.00014
Messaging,Latency Min (ms),-15.44714
Messaging,Latency Max (ms),122.17164
Messaging,Latency Avg (ms),17.08551
Messaging,Latency Variance,216.35326
Messaging,Throughput (msgs/sec),107.10239
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18811
Messaging,Non-Data Messages,253
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18811
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18811
Purpose Correctness,Total Received,18811
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,117
OP Correctness,Total Actual Responses,117
OP Correctness,Total Relevant Requests Recieved,134
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9853
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
