Metric Category,Metric Name,Value
Broker,CPU Min (%),12.75395
Broker,CPU Max (%),16.57272
Broker,CPU Avg (%),14.36987
Broker,CPU Variance,0.44576
Broker,Memory Min (MB),41.53182
Broker,Memory Max (MB),41.78734
Broker,Memory Avg (MB),41.65336
Broker,Memory Variance,0.00296
Messaging,Latency Min (ms),-13.99946
Messaging,Latency Max (ms),125.78535
Messaging,Latency Avg (ms),15.80195
Messaging,Latency Variance,213.45470
Messaging,Throughput (msgs/sec),260.12095
Messaging,Avg Header Size (bytes),27.76864
Messaging,Data Messages,46788
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,46788
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,46788
Purpose Correctness,Total Received,46788
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
