Metric Category,Metric Name,Value
Broker,CPU Min (%),12.55924
Broker,CPU Max (%),15.98639
Broker,CPU Avg (%),13.84630
Broker,CPU Variance,0.33343
Broker,Memory Min (MB),46.18078
Broker,Memory Max (MB),46.41531
Broker,Memory Avg (MB),46.28896
Broker,Memory Variance,0.00251
Messaging,Latency Min (ms),-7.57313
Messaging,Latency Max (ms),161.67164
Messaging,Latency Avg (ms),19.29626
Messaging,Latency Variance,264.35015
Messaging,Throughput (msgs/sec),272.25913
Messaging,Avg Header Size (bytes),27.17222
Messaging,Data Messages,48948
Messaging,Non-Data Messages,249
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,48948
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,48948
Purpose Correctness,Total Received,48948
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,113
OP Correctness,Total Actual Responses,113
OP Correctness,Total Relevant Requests Recieved,129
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9485
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
